cliente_id,data_compra,valor_compra,produto_id,canal,cidade,device
cliente_197,2025-05-05 02:18:28.755531,,produto_1,callcenter,Porto Alegre,iOS
cliente_197,2024-12-10 02:18:28.755540,1330.75,produto_3,callcenter,São Paulo,Desktop
cliente_197,2024-10-20 02:18:28.755549,1427.67,produto_5,web,Rio de Janeiro,Android
cliente_197,2025-01-07 02:18:28.755558,695.98,produto_4,web,Porto Alegre,Android
cliente_197,2024-10-17 02:18:28.755568,,produto_4,callcenter,São Paulo,iOS
,2024-07-01 02:18:28.755765,,produto_1,callcenter,,Desktop
cliente_197,2024-11-08 02:18:28.755802,787.91,produto_5,,Porto Alegre,
cliente_197,2024-10-28 02:18:28.755811,272.54,produto_1,callcenter,São Paulo,iOS
cliente_197,2025-03-29 02:18:28.755817,646.89,produto_1,callcenter,Rio de Janeiro,iOS
cliente_197,2025-02-05 02:18:28.755824,241.0,produto_5,web,Belo Horizonte,iOS
cliente_197,2025-03-01 02:18:28.755829,1524.29,produto_1,callcenter,Porto Alegre,Desktop
,2024-12-11 02:18:28.755841,1920.84,produto_5,app,Belo Horizonte,iOS
cliente_197,2024-12-30 02:18:28.755850,1348.08,produto_2,app,Rio de Janeiro,iOS
cliente_197,2025-03-20 02:18:28.755858,255.66,produto_1,app,São Paulo,Android
cliente_198,2024-09-18 02:18:28.755886,248.08,produto_2,web,Porto Alegre,iOS
,2024-06-04 02:18:28.755896,,produto_3,web,Curitiba,Desktop
cliente_198,2024-10-25 02:18:28.755903,1968.14,produto_5,app,Rio de Janeiro,Android
cliente_198,2024-12-27 02:18:28.755908,1922.48,produto_3,,São Paulo,Desktop
cliente_198,2025-02-11 02:18:28.755913,594.81,produto_5,app,Rio de Janeiro,iOS
,2025-03-31 02:18:28.755918,1745.9,produto_1,,São Paulo,
cliente_198,2025-03-13 02:18:28.755923,1056.74,produto_1,,Belo Horizonte,
cliente_198,2025-04-21 02:18:28.755931,1118.95,produto_1,callcenter,Porto Alegre,
cliente_198,2024-06-25 02:18:28.755943,1801.17,produto_2,app,,Android
cliente_198,2024-11-08 02:18:28.755951,194.42,produto_4,,,iOS
,2025-02-18 02:18:28.755972,1019.2,produto_2,web,São Paulo,Desktop
cliente_198,2024-09-20 02:18:28.755978,460.96,produto_3,app,Curitiba,iOS
cliente_198,2025-03-01 02:18:28.755983,650.63,produto_1,,Porto Alegre,Android
cliente_198,2024-12-20 02:18:28.755988,792.81,produto_3,,São Paulo,iOS
cliente_199,2024-12-18 02:18:28.755995,1259.91,produto_4,callcenter,Belo Horizonte,iOS
,2025-03-23 02:18:28.756000,1556.95,produto_5,app,Belo Horizonte,Desktop
,2024-06-18 02:18:28.756005,148.85,produto_5,callcenter,São Paulo,iOS
cliente_199,2024-09-01 02:18:28.756010,349.54,produto_2,web,São Paulo,iOS
cliente_199,2024-12-09 02:18:28.756016,889.57,,web,Rio de Janeiro,Android
cliente_199,2024-09-18 02:18:28.756021,385.22,produto_2,,São Paulo,
cliente_199,2025-01-27 02:18:28.756026,830.8,,app,,iOS
cliente_200,2024-05-20 02:18:28.756032,1767.75,produto_1,,Porto Alegre,Android
cliente_200,2025-03-14 02:18:28.756037,155.0,,app,Rio de Janeiro,
cliente_200,2025-03-09 02:18:28.756043,,,app,São Paulo,Android
cliente_200,2025-04-07 02:18:28.756048,842.98,,web,São Paulo,iOS
cliente_200,2025-03-21 02:18:28.756053,102.03,produto_1,web,Rio de Janeiro,Desktop
cliente_200,2024-11-09 02:18:28.756058,248.2,produto_1,callcenter,São Paulo,iOS
cliente_200,2024-10-03 02:18:28.756066,187.78,produto_3,callcenter,São Paulo,Android
cliente_200,2025-02-06 02:18:28.756074,1736.52,produto_2,web,São Paulo,iOS
cliente_200,2024-05-13 02:18:28.756084,1864.46,produto_2,web,São Paulo,iOS
cliente_200,2024-09-22 02:18:28.756090,510.3,produto_5,web,Belo Horizonte,Desktop
cliente_200,2024-08-24 02:18:28.756095,1382.44,produto_3,,,iOS
cliente_201,2024-12-25 02:18:28.756102,1372.62,produto_1,web,Curitiba,Android
cliente_201,2025-01-07 02:18:28.756121,350.13,,web,Curitiba,Android
cliente_201,2024-07-15 02:18:28.756127,954.62,produto_2,app,Rio de Janeiro,Desktop
cliente_201,2024-11-08 02:18:28.756132,900.02,produto_3,app,Rio de Janeiro,Android
cliente_201,2025-03-13 02:18:28.756137,1451.99,produto_2,web,Belo Horizonte,Android
cliente_201,2024-05-28 02:18:28.756142,1635.71,produto_1,web,Curitiba,
,2025-04-03 02:18:28.756148,,produto_2,,Rio de Janeiro,Desktop
cliente_202,2024-12-27 02:18:28.756154,695.75,produto_5,web,Belo Horizonte,iOS
cliente_202,2024-07-25 02:18:28.756159,,produto_2,web,,Android
cliente_202,2024-12-10 02:18:28.756164,362.18,produto_4,app,Curitiba,iOS
cliente_202,2024-07-27 02:18:28.756169,1740.25,produto_4,callcenter,Rio de Janeiro,Android
cliente_202,2024-10-10 02:18:28.756175,208.81,,callcenter,Belo Horizonte,iOS
cliente_202,2024-06-09 02:18:28.756180,,,app,Porto Alegre,
cliente_202,2024-08-09 02:18:28.756185,1158.63,,app,Porto Alegre,Desktop
cliente_202,2025-03-31 02:18:28.756190,487.75,,web,,Android
cliente_202,2024-11-06 02:18:28.756208,545.69,produto_3,callcenter,São Paulo,iOS
cliente_202,2024-05-10 02:18:28.756215,,produto_4,web,Belo Horizonte,Android
cliente_202,,898.53,produto_2,app,Curitiba,Android
cliente_202,,406.0,produto_4,app,,Android
cliente_203,2024-08-04 02:18:28.756232,1893.71,produto_2,callcenter,São Paulo,Desktop
cliente_203,2025-03-16 02:18:28.756238,1265.89,produto_2,web,,Android
cliente_203,2025-01-29 02:18:28.756243,1812.99,,callcenter,Rio de Janeiro,iOS
cliente_203,2024-08-12 02:18:28.756249,293.89,produto_4,callcenter,Belo Horizonte,Android
cliente_203,2024-09-11 02:18:28.756254,1628.68,,app,Curitiba,Desktop
cliente_203,2024-05-25 02:18:28.756259,1872.5,produto_2,,Porto Alegre,iOS
cliente_203,2025-02-12 02:18:28.756264,1557.84,produto_1,callcenter,Belo Horizonte,iOS
cliente_203,2025-01-13 02:18:28.756270,216.93,,callcenter,Curitiba,Desktop
cliente_203,,,produto_1,web,Curitiba,Desktop
cliente_203,,905.27,produto_1,web,Rio de Janeiro,
cliente_203,2024-07-10 02:18:28.756290,452.72,produto_3,callcenter,Porto Alegre,iOS
cliente_203,2024-09-14 02:18:28.756298,1115.88,produto_2,callcenter,Porto Alegre,Desktop
cliente_203,,1219.19,produto_5,callcenter,Belo Horizonte,Android
cliente_203,2024-05-21 02:18:28.756328,1055.18,produto_2,app,Rio de Janeiro,Desktop
cliente_203,2025-02-14 02:18:28.756346,868.95,,app,São Paulo,iOS
cliente_204,2025-01-06 02:18:28.756357,825.06,produto_4,callcenter,São Paulo,Desktop
cliente_204,2024-06-08 02:18:28.756366,136.46,produto_3,callcenter,Rio de Janeiro,
cliente_204,2025-04-19 02:18:28.756379,410.35,produto_5,app,,Desktop
cliente_204,2024-06-28 02:18:28.756385,,produto_1,,Rio de Janeiro,iOS
cliente_204,2024-11-09 02:18:28.756391,,produto_3,app,São Paulo,Desktop
cliente_204,,158.12,produto_5,callcenter,Curitiba,Android
cliente_204,2024-05-25 02:18:28.756407,448.65,produto_3,app,Rio de Janeiro,iOS
cliente_204,2025-03-21 02:18:28.756416,523.93,produto_5,app,,iOS
cliente_204,,1475.43,produto_3,callcenter,Curitiba,
cliente_204,2025-03-10 02:18:28.756432,128.97,produto_3,web,Rio de Janeiro,Android
cliente_204,2025-01-10 02:18:28.756441,1447.01,produto_3,callcenter,Curitiba,Desktop
cliente_204,2024-10-08 02:18:28.756446,558.87,produto_1,callcenter,,iOS
cliente_204,2024-12-21 02:18:28.756451,238.9,produto_4,web,Porto Alegre,Android
cliente_205,2025-04-14 02:18:28.756458,429.04,produto_2,callcenter,Rio de Janeiro,iOS
cliente_205,,1345.1,produto_3,web,São Paulo,Desktop
cliente_205,,241.97,produto_2,web,Porto Alegre,Desktop
cliente_205,2025-04-17 02:18:28.756473,196.87,produto_2,callcenter,Porto Alegre,Desktop
cliente_205,2025-04-28 02:18:28.756484,1116.91,produto_1,app,Porto Alegre,iOS
cliente_205,2025-04-20 02:18:28.756489,1058.0,produto_2,web,Belo Horizonte,
cliente_205,,1449.99,produto_1,web,Curitiba,
,,167.88,produto_4,web,Belo Horizonte,iOS
cliente_205,2025-04-19 02:18:28.756504,1789.48,produto_1,app,Rio de Janeiro,Desktop
cliente_205,2025-02-27 02:18:28.756509,1298.92,produto_3,app,Porto Alegre,iOS
cliente_205,2024-08-31 02:18:28.756514,1706.54,produto_3,,São Paulo,Desktop
cliente_206,2025-02-25 02:18:28.756521,661.82,produto_5,web,Rio de Janeiro,Android
cliente_206,,753.65,produto_5,callcenter,Rio de Janeiro,Android
cliente_206,2025-04-24 02:18:28.756533,515.19,produto_1,callcenter,São Paulo,iOS
cliente_206,2025-02-07 02:18:28.756538,578.24,produto_3,callcenter,Porto Alegre,Desktop
,,1763.86,produto_1,callcenter,,Desktop
cliente_206,2025-02-18 02:18:28.756548,1528.26,produto_1,callcenter,Belo Horizonte,
cliente_206,2024-09-11 02:18:28.756553,1982.78,produto_5,app,São Paulo,
cliente_206,2024-12-08 02:18:28.756561,626.14,produto_5,,Porto Alegre,Desktop
cliente_206,2025-01-30 02:18:28.756569,1891.09,produto_2,app,Porto Alegre,
cliente_207,,1232.47,produto_4,callcenter,Rio de Janeiro,Android
cliente_207,2024-09-16 02:18:28.756587,957.14,produto_5,app,Belo Horizonte,Android
cliente_207,2024-09-02 02:18:28.756596,,produto_5,,Rio de Janeiro,Android
cliente_207,2024-09-13 02:18:28.756608,1664.37,produto_3,web,Belo Horizonte,Desktop
,2025-01-07 02:18:28.756613,1636.12,,web,Belo Horizonte,Desktop
cliente_207,2024-10-24 02:18:28.756618,1698.88,produto_1,web,Belo Horizonte,iOS
,2024-12-27 02:18:28.756623,1766.72,produto_4,,Rio de Janeiro,Android
cliente_207,,1010.46,produto_1,,Belo Horizonte,Desktop
cliente_207,2024-07-15 02:18:28.756646,1733.05,produto_2,app,Curitiba,Android
cliente_207,2025-01-08 02:18:28.756653,177.33,produto_5,callcenter,São Paulo,Android
cliente_207,2024-07-28 02:18:28.756658,,produto_3,app,Curitiba,iOS
cliente_207,2025-04-02 02:18:28.756663,,produto_5,app,Belo Horizonte,iOS
cliente_207,2025-01-09 02:18:28.756671,,produto_5,callcenter,Rio de Janeiro,iOS
cliente_207,2024-10-31 02:18:28.756679,734.81,produto_4,,Curitiba,iOS
cliente_207,2024-12-31 02:18:28.756688,1179.29,produto_3,web,Belo Horizonte,iOS
cliente_208,2024-07-29 02:18:28.756698,521.15,produto_4,web,São Paulo,Android
cliente_208,2024-07-22 02:18:28.756707,1294.29,produto_3,app,Curitiba,iOS
cliente_208,2024-11-20 02:18:28.756713,448.9,produto_3,web,São Paulo,Desktop
cliente_208,2025-01-19 02:18:28.756719,867.26,produto_4,web,Rio de Janeiro,Desktop
cliente_208,2025-04-07 02:18:28.756725,725.5,produto_5,app,Porto Alegre,Desktop
cliente_208,2025-01-15 02:18:28.756768,324.79,produto_4,web,Rio de Janeiro,Android
cliente_208,2024-08-12 02:18:28.756783,808.84,produto_2,web,,
cliente_208,2024-08-29 02:18:28.756790,319.18,produto_3,callcenter,Belo Horizonte,
cliente_208,2024-05-29 02:18:28.756795,,produto_2,callcenter,Belo Horizonte,iOS
cliente_208,2024-08-19 02:18:28.756800,1176.08,produto_2,web,Rio de Janeiro,iOS
cliente_209,2024-12-02 02:18:28.756807,1137.99,,,Rio de Janeiro,Desktop
cliente_209,2024-07-05 02:18:28.756812,1264.09,,web,Belo Horizonte,iOS
cliente_209,2025-05-06 02:18:28.756818,1295.54,produto_3,callcenter,São Paulo,Android
,2025-02-19 02:18:28.756823,566.68,produto_1,app,Curitiba,Desktop
cliente_209,2024-10-16 02:18:28.756828,161.31,produto_4,app,Belo Horizonte,iOS
cliente_210,2024-05-16 02:18:28.756834,1928.86,produto_3,web,Belo Horizonte,Desktop
cliente_210,2025-04-05 02:18:28.756840,132.35,produto_1,web,São Paulo,Desktop
cliente_210,2024-09-26 02:18:28.756845,1989.19,,app,Belo Horizonte,Android
cliente_210,2024-06-20 02:18:28.756850,1610.39,produto_5,callcenter,Belo Horizonte,iOS
cliente_210,2025-03-11 02:18:28.756865,387.14,produto_4,callcenter,Porto Alegre,Android
cliente_210,2024-12-16 02:18:28.756871,1848.49,produto_2,web,Belo Horizonte,Desktop
cliente_210,2024-09-23 02:18:28.756876,1939.92,,web,Porto Alegre,Android
cliente_210,2024-06-10 02:18:28.756881,501.04,produto_1,web,São Paulo,iOS
cliente_210,2025-04-11 02:18:28.756886,750.35,produto_5,callcenter,Rio de Janeiro,iOS
cliente_210,2025-01-20 02:18:28.756898,957.18,produto_3,app,Porto Alegre,Desktop
cliente_210,2024-12-02 02:18:28.756903,818.94,produto_5,web,Porto Alegre,Android
cliente_210,2025-01-29 02:18:28.756909,1472.28,produto_3,web,Curitiba,Desktop
cliente_210,2024-11-19 02:18:28.756914,1554.18,produto_4,,Rio de Janeiro,iOS
cliente_210,2024-10-04 02:18:28.756919,678.63,produto_2,callcenter,,iOS
cliente_210,2024-08-14 02:18:28.756969,1498.6,produto_5,callcenter,Porto Alegre,Desktop
cliente_211,2024-10-21 02:18:28.756989,1267.26,produto_5,app,Curitiba,Desktop
,2024-07-23 02:18:28.756995,710.38,produto_3,app,Curitiba,iOS
,2025-03-02 02:18:28.757000,567.84,produto_2,web,Belo Horizonte,iOS
cliente_211,,634.68,produto_5,web,Rio de Janeiro,Desktop
,2024-07-08 02:18:28.757014,1349.24,produto_1,callcenter,Rio de Janeiro,Android
cliente_211,2025-02-07 02:18:28.757019,1694.22,produto_1,callcenter,Belo Horizonte,iOS
cliente_211,2025-02-22 02:18:28.757025,709.33,produto_5,callcenter,,Desktop
cliente_211,2024-12-22 02:18:28.757031,476.32,produto_2,app,São Paulo,Android
cliente_211,2024-06-06 02:18:28.757035,1989.93,produto_2,app,Porto Alegre,Desktop
cliente_211,2024-11-29 02:18:28.757041,,produto_3,app,Rio de Janeiro,Desktop
cliente_211,2025-02-04 02:18:28.757046,1265.18,produto_4,,Rio de Janeiro,iOS
cliente_212,2025-01-19 02:18:28.757053,1401.1,produto_4,web,São Paulo,Android
cliente_212,2025-03-06 02:18:28.757058,1917.98,produto_4,app,São Paulo,Android
,2024-08-24 02:18:28.757485,1307.62,produto_1,app,Porto Alegre,Android
cliente_212,2024-12-06 02:18:28.757517,1871.45,produto_2,,Porto Alegre,iOS
cliente_212,2024-05-22 02:18:28.757534,606.93,produto_4,callcenter,São Paulo,Android
cliente_212,2024-06-08 02:18:28.757541,1728.71,produto_1,app,Curitiba,
cliente_212,2024-08-27 02:18:28.757551,139.94,,web,Curitiba,iOS
cliente_212,2024-06-10 02:18:28.757697,1709.26,produto_1,web,Rio de Janeiro,Desktop
cliente_213,2024-10-02 02:18:28.757728,1986.18,produto_5,web,São Paulo,iOS
cliente_213,2024-08-17 02:18:28.757746,1083.77,produto_5,web,Rio de Janeiro,iOS
cliente_213,,1939.13,produto_5,web,Porto Alegre,Desktop
cliente_214,2024-06-21 02:18:28.757758,1642.4,produto_4,callcenter,Rio de Janeiro,iOS
,2024-11-13 02:18:28.757764,1330.78,produto_3,callcenter,São Paulo,Android
,2024-10-16 02:18:28.757770,1425.32,produto_5,app,Porto Alegre,Desktop
cliente_214,2024-10-15 02:18:28.757776,881.83,produto_1,web,Belo Horizonte,iOS
cliente_214,2025-02-21 02:18:28.757781,1508.51,produto_4,app,Rio de Janeiro,Desktop
cliente_214,2024-08-25 02:18:28.757786,1150.57,produto_2,web,São Paulo,
cliente_214,2024-12-05 02:18:28.757792,1512.26,produto_2,callcenter,,iOS
cliente_214,2024-11-23 02:18:28.757797,885.07,produto_3,app,Belo Horizonte,Desktop
cliente_214,2024-07-15 02:18:28.757802,1634.64,produto_3,callcenter,Porto Alegre,iOS
cliente_214,2024-11-21 02:18:28.757812,1593.79,produto_3,web,,Android
,2024-07-27 02:18:28.757821,1201.0,produto_3,,Porto Alegre,iOS
cliente_215,,1274.03,produto_4,,Porto Alegre,Desktop
cliente_215,2025-04-15 02:18:28.757840,564.39,produto_4,callcenter,Porto Alegre,Android
cliente_215,2025-04-15 02:18:28.757849,1074.14,produto_3,web,,iOS
cliente_215,2024-10-21 02:18:28.757868,1776.54,,app,Porto Alegre,Android
cliente_215,2024-11-06 02:18:28.757875,134.07,produto_4,app,São Paulo,Desktop
cliente_215,2024-09-01 02:18:28.757880,1566.48,produto_3,web,Porto Alegre,Android
cliente_215,2024-08-25 02:18:28.757885,468.42,produto_5,,Belo Horizonte,Android
cliente_215,2024-05-29 02:18:28.757890,1206.26,produto_4,callcenter,,Android
cliente_215,2024-12-18 02:18:28.757895,1792.69,produto_5,callcenter,Belo Horizonte,Desktop
cliente_215,2024-11-25 02:18:28.757902,,produto_3,callcenter,São Paulo,
cliente_215,2024-08-29 02:18:28.757907,,produto_5,web,Porto Alegre,Android
cliente_215,2025-02-27 02:18:28.757912,1455.01,produto_3,app,Curitiba,Desktop
cliente_215,2024-10-25 02:18:28.757918,255.96,produto_5,,,Desktop
cliente_215,2024-11-12 02:18:28.757928,1291.54,produto_5,callcenter,,Android
cliente_216,2024-10-15 02:18:28.757951,1599.35,produto_3,app,Belo Horizonte,Desktop
cliente_216,2024-08-23 02:18:28.757957,602.34,produto_3,callcenter,Belo Horizonte,Android
,2024-10-04 02:18:28.757968,1026.07,produto_5,web,Porto Alegre,Android
cliente_216,2024-05-12 02:18:28.757974,1683.91,produto_1,web,Curitiba,Android
cliente_216,2024-06-29 02:18:28.757979,163.17,produto_3,web,Rio de Janeiro,iOS
cliente_216,2024-10-02 02:18:28.757984,316.62,produto_1,callcenter,Curitiba,Android
cliente_216,2025-01-02 02:18:28.757991,442.69,produto_3,web,Rio de Janeiro,Desktop
cliente_216,2024-12-08 02:18:28.758000,1482.89,,web,Curitiba,
cliente_216,2024-10-22 02:18:28.758009,1255.65,produto_4,app,Curitiba,iOS
cliente_216,2025-01-15 02:18:28.758018,1214.61,produto_5,web,Rio de Janeiro,Desktop
cliente_216,2024-07-25 02:18:28.758026,54.62,produto_5,callcenter,Rio de Janeiro,
cliente_216,2024-07-10 02:18:28.758034,,produto_1,web,Curitiba,Desktop
cliente_217,2024-07-17 02:18:28.758042,426.81,produto_4,web,Rio de Janeiro,iOS
cliente_217,2024-06-17 02:18:28.758054,1874.1,produto_2,callcenter,Belo Horizonte,Desktop
cliente_217,2024-10-02 02:18:28.758063,601.46,produto_4,app,Curitiba,Desktop
cliente_217,2024-07-23 02:18:28.758071,125.59,produto_1,app,Belo Horizonte,Desktop
cliente_217,2024-12-22 02:18:28.758096,,produto_1,,Porto Alegre,
cliente_217,2024-06-17 02:18:28.758105,340.17,produto_2,,São Paulo,
cliente_217,2024-07-15 02:18:28.758114,554.89,produto_5,app,Belo Horizonte,iOS
,2024-12-21 02:18:28.758123,1405.98,produto_5,,Belo Horizonte,Desktop
cliente_218,2025-02-10 02:18:28.758134,506.32,produto_4,callcenter,Porto Alegre,iOS
cliente_218,,1633.49,produto_5,app,Rio de Janeiro,Android
cliente_219,2024-06-20 02:18:28.758147,81.9,produto_4,,Belo Horizonte,iOS
cliente_219,2024-07-17 02:18:28.758156,1416.7,produto_4,,Belo Horizonte,Android
,2024-10-31 02:18:28.758161,1960.28,produto_2,callcenter,Belo Horizonte,Android
cliente_220,2024-10-11 02:18:28.758168,1040.22,,callcenter,Belo Horizonte,
cliente_220,2024-09-18 02:18:28.758173,1156.46,produto_1,callcenter,Belo Horizonte,iOS
cliente_220,2024-12-05 02:18:28.758178,1068.42,produto_3,callcenter,São Paulo,Android
cliente_220,2025-03-31 02:18:28.758207,1116.91,produto_5,,Belo Horizonte,Android
cliente_220,2025-01-22 02:18:28.758213,323.65,produto_5,app,Curitiba,Desktop
cliente_220,2024-11-07 02:18:28.758219,108.79,produto_3,web,,iOS
cliente_220,2025-02-05 02:18:28.758224,,produto_3,app,Curitiba,Desktop
cliente_220,2024-05-09 02:18:28.758229,1690.2,produto_2,app,Rio de Janeiro,iOS
cliente_220,2025-05-03 02:18:28.758234,309.54,produto_3,,Curitiba,iOS
cliente_220,2024-06-04 02:18:28.758239,1175.97,produto_1,app,São Paulo,Desktop
cliente_220,2024-10-03 02:18:28.758244,594.39,produto_3,app,São Paulo,Android
,2025-04-16 02:18:28.758254,1570.16,produto_5,app,Rio de Janeiro,Desktop
cliente_220,2024-10-27 02:18:28.758262,133.04,produto_1,web,Curitiba,Desktop
cliente_220,2024-07-01 02:18:28.758270,1487.58,produto_1,callcenter,Curitiba,Desktop
cliente_221,2024-10-21 02:18:28.758286,1818.19,produto_5,callcenter,Curitiba,
cliente_221,2024-06-09 02:18:28.758291,226.93,,callcenter,Porto Alegre,Desktop
cliente_221,2025-04-27 02:18:28.758297,1825.57,produto_3,app,São Paulo,iOS
cliente_221,2024-06-24 02:18:28.758302,,produto_3,web,Belo Horizonte,Desktop
cliente_221,2024-09-02 02:18:28.758307,504.17,produto_4,web,Rio de Janeiro,iOS
cliente_221,2025-04-10 02:18:28.758312,906.95,produto_5,app,,Android
cliente_221,2024-07-19 02:18:28.758317,394.7,produto_1,,São Paulo,Android
cliente_221,2024-10-14 02:18:28.758322,910.68,produto_1,web,Rio de Janeiro,iOS
cliente_222,2025-02-12 02:18:28.758329,1421.35,,app,Curitiba,
cliente_222,2025-01-18 02:18:28.758334,656.61,produto_4,web,Porto Alegre,Android
cliente_222,2024-09-23 02:18:28.758339,1804.68,produto_5,callcenter,,Desktop
cliente_222,2025-05-05 02:18:28.758344,334.09,produto_4,web,Curitiba,iOS
cliente_222,,616.88,produto_2,callcenter,Belo Horizonte,Android
cliente_222,2025-05-01 02:18:28.758355,,produto_4,callcenter,Porto Alegre,
cliente_223,2024-06-04 02:18:28.758361,252.4,produto_5,web,Belo Horizonte,Desktop
cliente_223,2025-03-14 02:18:28.758366,1714.61,produto_2,app,Belo Horizonte,
cliente_223,2025-01-10 02:18:28.758371,1488.78,produto_2,callcenter,Rio de Janeiro,Android
cliente_223,2024-06-04 02:18:28.758378,1603.6,produto_3,web,Porto Alegre,iOS
cliente_223,,1661.19,,web,,iOS
cliente_223,,1008.8,,callcenter,São Paulo,Desktop
cliente_223,2025-03-12 02:18:28.758403,131.75,produto_3,web,Belo Horizonte,iOS
cliente_223,2025-01-05 02:18:28.758493,641.63,produto_4,callcenter,Rio de Janeiro,Android
cliente_223,2024-10-15 02:18:28.758500,1402.37,produto_5,callcenter,Belo Horizonte,
cliente_224,2024-09-15 02:18:28.758507,832.47,produto_4,callcenter,Rio de Janeiro,iOS
cliente_224,2024-08-30 02:18:28.758513,,produto_2,web,Belo Horizonte,Desktop
cliente_224,2024-10-09 02:18:28.758518,56.06,produto_3,callcenter,Rio de Janeiro,
cliente_224,2024-07-27 02:18:28.758523,444.63,produto_2,web,Belo Horizonte,
cliente_224,2024-05-30 02:18:28.758529,1832.58,,,Rio de Janeiro,Desktop
cliente_224,2025-01-07 02:18:28.758534,1454.78,produto_2,callcenter,São Paulo,iOS
